crawl_date,crawl_datetime,id,name,price,url,rooms,m2,height,type,elevator,seller_phone,description,euro_per_m2,seller,seller_url
2022-04-09,2022-04-09 16:32:37,96153312,Piso en avenida de Irún; Pº Zorrilla - Cuatro de Marzo; Valladolid,89.500,/inmueble/96153312/,2,65,Planta 2ª,interior con ascensor,yes,983 454 514,'Agencia inmobiliaria de VALLADOLID zona 4 DE MARZO - LA FAROLA - PSO. ZORRILLA - vende - piso - Avenida Irun; Piso con ASCENSOR de 65 m2...,1376.92,TECNOCASA Pº ZORRILLA,/pro/tecnocasa-p-zorrilla/
2022-04-09,2022-04-09 16:32:37,96712523,Piso en calle del Puente Colgante; 49; Pº Zorrilla - Cuatro de Marzo; Valladolid,289.000,/inmueble/96712523/,4,123,Planta 8ª,exterior con ascensor,yes,983 981 815,En la calle Puente Colgante; haciendo esquina con el Paseo Zorrilla..Octavo de altura con unas bonitas vistas del entorno. Se divide en c...,2349.59,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:37,96612831,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,168.000,/inmueble/96612831/,3,140,Planta 12ª,exterior con ascensor,yes,983 283 265,Piso en venta en pleno Paseo de Zorrilla. Vivienda totalmente exterior de 140 metros construidos y unos 115 útiles que cuenta con 3 dormi...,1200.0,LLAVEOLID GESTION INMOBILIARIA,/pro/llaveolid/
2022-04-09,2022-04-09 16:32:37,97116337,Piso en HIPICA; 1; Pº Zorrilla - Cuatro de Marzo; Valladolid,195.000,/inmueble/97116337/,2,117,Planta 11ª,exterior con ascensor,yes,983 281 236,Precioso piso de dos dormitorios frente al corte inglés; reformado y arreglado lleno de detalles; que te sorprenderá..Con distribución s...,1666.67,Tengo Tu Llave Servicios Inmobiliarios,/pro/tengotullaveserviciosinmobiliarios/
2022-04-09,2022-04-09 16:32:37,97033888,Piso en calle Vives; 3; Pº Zorrilla - Cuatro de Marzo; Valladolid,95.000,/inmueble/97033888/,3,75,Planta 3ª,exterior sin ascensor,no,983 984 032,SOTOCASA VENDE; piso situado en la Zona del Cuatro de Marzo; junto al Paseo de Zorrilla..Vivienda ubicada en una tercera planta SIN ASCEN...,1266.67,Sotocasa,/pro/sotocasa/
2022-04-09,2022-04-09 16:32:37,96464892,Dúplex en paseo de Zorrilla; 106; Pº Zorrilla - Cuatro de Marzo; Valladolid,550.000,/inmueble/96464892/,5,231,Planta 8ª,exterior con ascensor,yes,983 280 726,Engel & Völkers les presenta este espectacular ático dúplex con plaza de garaje y dos terrazas con vistas a la monumental Plaza de Toros...,2380.95,ENGEL & VÖLKERS ● Valladolid,/pro/engelvoelkersvalladolid/
2022-04-09,2022-04-09 16:32:37,97273832,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,186.000,/inmueble/97273832/,2,75,Planta 4ª,exterior con ascensor,yes,983 984 013,Si estás buscando una vivienda lista para entrar a vivir con una reforma integral con muy buenos materiales en sus acabados y un gusto ex...,2480.0,,
2022-04-09,2022-04-09 16:32:37,96797459,Piso en Esperanto; Pº Zorrilla - Cuatro de Marzo; Valladolid,125.000,/inmueble/96797459/,3,67,Planta 2ª,exterior con ascensor,yes,983 983 982,Ata Inmobiliaria LES OFRECE PISO ACTUALIZADO Y AMUEBLADO en calle ESPERANTO..Características. 67 m2 Construidos. 55 m2 Útiles. 3 Dormitor...,1865.67,Ata Inmobiliaria,/pro/ata-asesores-inmobiliarios/
2022-04-09,2022-04-09 16:32:37,97250947,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,168.000,/inmueble/97250947/,3,140,Planta 12ª,exterior con ascensor,yes,983 983 982,Ata Inmobiliaria LES OFRECE PISO EN PASEO DE ZORRILLA. Amplia TERRAZA.Características. 140 m2 Construidos. 125 m2 Útiles. 3 Dormitorios....,1200.0,Ata Inmobiliaria,/pro/ata-asesores-inmobiliarios/
2022-04-09,2022-04-09 16:32:37,96019657,Piso en calle Concha Velasco; 21; Pº Zorrilla - Cuatro de Marzo; Valladolid,175.000,/inmueble/96019657/,4,117,Planta 3ª,exterior con ascensor,yes,983 280 623,Espectacular vivienda en la calle Concha Velasco junto al Paseo Zorrilla en Valladolid. Cuenta con 117 m2 construidos y una distribución...,1495.73,JBR Inmobiliaria,/pro/jbr-inmobiliaria/
2022-04-09,2022-04-09 16:32:37,97317529,Chalet adosado en camino de la Esperanza; Pº Zorrilla - Cuatro de Marzo; Valladolid,55.000,/inmueble/97317529/,3,81,,,,,,,,
2022-04-09,2022-04-09 16:32:37,89929075,Dúplex en Paulina Harriet; Pº Zorrilla - Cuatro de Marzo; Valladolid,590.000,/inmueble/89929075/,5,240,Planta 6ª,exterior con ascensor,yes,983 983 982,Ata Inmobiliaria; les ofrece ESPECTACULAR DUPLEX en PASEO DE ZORRILLA. Una de las mejores zonas de Valladolid y a pocos minutos de la PLA...,2458.33,Ata Inmobiliaria,/pro/ata-asesores-inmobiliarios/
2022-04-09,2022-04-09 16:32:37,96482113,Piso en calle Joaquin Rodrigo; Pº Zorrilla - Cuatro de Marzo; Valladolid,139.900,/inmueble/96482113/,3,105,Planta 4ª,exterior sin ascensor,no,983 454 514,'Agencia inmobiliaria de VALLADOLID zona 4 DE MARZO - LA FAROLA - PSO. ZORRILLA - vende - piso - Calle Joaquin Rodrigo; Es un Piso 4º REF...,1332.38,TECNOCASA Pº ZORRILLA,/pro/tecnocasa-p-zorrilla/
2022-04-09,2022-04-09 16:32:37,95874717,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,230.000,/inmueble/95874717/,3,136,Planta 3ª,exterior con ascensor,yes,983 454 514,Agencia inmobiliaria de VALLADOLID zona 4 DE MARZO - LA FAROLA - PSO. ZORRILLA - VENDE - PISO en Paseo Zorrilla; junto al Corte Ingles. L...,1691.18,TECNOCASA Pº ZORRILLA,/pro/tecnocasa-p-zorrilla/
2022-04-09,2022-04-09 16:32:37,96518250,Piso en Zorrilla; 92; Pº Zorrilla - Cuatro de Marzo; Valladolid,275.000,/inmueble/96518250/,3,105,Planta 1ª,exterior con ascensor,yes,983 981 815,Frente a la plaza de toros. Ofertamos una vivienda que se entregara totalmente reformada y que se distibuira salon exterior con unas vist...,2619.05,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:37,96537077,Piso en calle de Magallanes; Pº Zorrilla - Cuatro de Marzo; Valladolid,115.000,/inmueble/96537077/,3,78,Planta 9ª,exterior con ascensor,yes,983 282 793,La casa Agency vende piso para reformar en Calle Magallanes; a 1 minuto andando del Paseo Zorrilla. Ubicado en una novena planta semi - e...,1474.36,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:37,97100277,Piso en paseo Cid; Pº Zorrilla - Cuatro de Marzo; Valladolid,167.900,/inmueble/97100277/,4,111,Planta 3ª,exterior sin ascensor,no,983 282 793,Gran oportunidad en el centro de la ciudad; ideal para crear un espacio acorde a tus necesidades; cuenta con una extensa superficie de 11...,1512.61,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:37,97049817,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,480.000,/inmueble/97049817/,6,248,Planta 1ª,exterior con ascensor,yes,983 282 793,Vivienda totalmente exterior y con preciosas vistas; ubicada en una primera planta con ascensor. Un amplio recibidor nos da la bienvenida...,1935.48,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:37,96854290,Piso en avenida de Irún; 3; Pº Zorrilla - Cuatro de Marzo; Valladolid,299.000,/inmueble/96854290/,4,128,Planta 3ª,exterior con ascensor,yes,983 984 029,Vivienda recientemente reformada; año 2017; cuenta con 116 metros útiles distribuidos en cuatro dormitorios; dos baños uno con plato de d...,2335.94,,
2022-04-09,2022-04-09 16:32:37,85676685,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,214.000,/inmueble/85676685/,2,104,Planta 2ª,exterior con ascensor,yes,983 235 546,Ref. 4941/1672. Oportunidad piso de 2 habitaciones en el barrio de la farola..La vivienda está nueva sin entrenar; con la cocina amueblad...,2057.69,Alfa inmobiliaria,/pro/alfainmobiliaria/
2022-04-09,2022-04-09 16:32:37,85676672,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,274.000,/inmueble/85676672/,3,117,Planta 2ª,exterior con ascensor,yes,983 235 546,REF. 4941/1671. Oportunidad piso NUEVO de 3 habitaciones; con 117 m/2 construidos con excelente distribución..La vivienda está sin estren...,2341.88,Alfa inmobiliaria,/pro/alfainmobiliaria/
2022-04-09,2022-04-09 16:32:37,96859324,Piso en calle Vives; Pº Zorrilla - Cuatro de Marzo; Valladolid,87.000,/inmueble/96859324/,3,75,Planta 4ª,exterior sin ascensor,no,983 982 910,Vivienda con muy buena relación calidad-precio-zona. Junto al Corte Inglés del Paseo de Zorrilla; zona muy demandada tanto para vivir com...,1160.0,,
2022-04-09,2022-04-09 16:32:37,95820937,Piso en calle del Puente Colgante; Pº Zorrilla - Cuatro de Marzo; Valladolid,179.900,/inmueble/95820937/,4,112,Planta 8ª,exterior con ascensor,yes,983 282 793,La casa agency vende este exclusivo de piso de CIENTO DOCE metros construidos para actualizar junto al paseo de zorrilla y plaza de toros...,1606.25,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,95820238,Piso en estadio; Pº Zorrilla - Cuatro de Marzo; Valladolid,190.000,/inmueble/95820238/,4,111,Planta 1ª,exterior con ascensor,yes,983 282 793,La casa agency vende este exclusivo de piso de noventa nueve metros construidos para actualizar junto al paseo de zorrilla y plaza de tor...,1711.71,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,95455376,Piso en calle Toreros; Pº Zorrilla - Cuatro de Marzo; Valladolid,150.000,/inmueble/95455376/,5,118,Planta 1ª,exterior con ascensor,yes,983 282 793,"""LA CASA AGENCY vende esta vivienda en calle toreros junto a la plaza de toros y paseo de zorrilla; a cinco minutos andando de la estació...",1271.19,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,96804140,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,283.000,/inmueble/96804140/,5,165,,exterior con ascensor,yes,983 282 793,Piso de 165 m² construidos en el Paseo Zorrilla de Valladolid. La amplitud de esta vivienda proporciona a una familia con niños todo el e...,1715.15,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,96608254,Piso en calle Pizarro; Pº Zorrilla - Cuatro de Marzo; Valladolid,176.000,/inmueble/96608254/,2,86,,exterior sin ascensor,no,983 282 793,La casa Agency vende exclusivo piso totalmente reformado; para entrar a vivir en la calle Pizarro; muy próximo al Paseo Zorrilla. Se trat...,2046.51,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,96550436,Piso en calle Arzobispo García Goldaraz; Pº Zorrilla - Cuatro de Marzo; Valladolid,110.000,/inmueble/96550436/,3,70,Planta 5ª,exterior con ascensor,yes,983 282 793,La casa Agency vende este piso en la Plaza del ejército esquina con Calle Arzobispo García Goldaraz. Se trata de 5º exterior con ascensor...,1571.43,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,88823804,Piso en calle Paulina Harriet; 3; Pº Zorrilla - Cuatro de Marzo; Valladolid,142.000,/inmueble/88823804/,4,102,Planta 7ª,exterior con ascensor,yes,983 982 857,Centro Paulina Harriet. OPORTUNIDAD. Piso ubicado en el centro de Valladolid al lado de Academia de Caballeria y al frente del Campo Gran...,1392.16,AyF Gestión Inmobiliaria,/pro/ayf-gestion-inmobiliaria/
2022-04-09,2022-04-09 16:32:40,97310277,Piso en Hipica; Pº Zorrilla - Cuatro de Marzo; Valladolid,110.500,/inmueble/97310277/,3,84,Bajo,exterior con ascensor,yes,983 984 257,Bajo en la C/ Hípica; muy luminoso; orientación sur; 3 dormitorios; salón independiente; baño y cocina; para actualizar; 84 m2; ¡Por Sólo...,1315.48,Inmoesgueva c.b.,/pro/inmoesgueva/
2022-04-09,2022-04-09 16:32:40,97084565,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,245.000,/inmueble/97084565/,4,126,Planta 5ª,exterior con ascensor,yes,983 281 663,ANB GESTIÓN INMOBILIARIA vende vivienda PARA REFORMAR en Paseo de Zorrilla junto al Hospital Militar..Se distribuye en 4 habitaciones; u...,1944.44,ANB Gestión Inmobiliaria,/pro/anb-gestion-inmobiliaria/
2022-04-09,2022-04-09 16:32:40,96761132,Piso en DOMINGO MARTINEZ; Pº Zorrilla - Cuatro de Marzo; Valladolid,108.000,/inmueble/96761132/,2,61,Planta 1ª,exterior con ascensor,yes,983 281 657,A la venta piso con mucho encanto; para vivienda habitual o como excelente inversión; está para entrar a vivir; completamente reformado y...,1770.49,Inmobiliaria RC,/pro/inmobiliaria-rc/
2022-04-09,2022-04-09 16:32:40,84621346,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,690.000,/inmueble/84621346/,7,307,Planta 2ª,exterior con ascensor,yes,983 982 904,Al principio de Paseo Zorrilla; tenemos esta vivienda en venta. Son 275 m2 útiles. Totalmente exterior y con increíbles vistas. Consta de...,2247.56,Ker 2000 inmobiliaria,/pro/ker2000inmobiliaria/
2022-04-09,2022-04-09 16:32:40,92522736,Ático en Pº Zorrilla - Cuatro de Marzo; Valladolid,405.000,/inmueble/92522736/,3,210,Planta 8ª,exterior con ascensor,yes,983 981 053,IMPRESIONANTE ÁTICO EN VENTA; PLAZA JUAN DE AUSTRIA; VALLADOLID. Vivienda de 170 m2 útiles; cuenta con un amplio hall de entrada con arma...,1928.57,Di campo agencia inmobiliaria,/pro/di-campo/
2022-04-09,2022-04-09 16:32:40,94915119,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,199.000,/inmueble/94915119/,3,100,Planta 1ª,exterior con ascensor,yes,983 454 514,Agencia inmobiliaria de VALLADOLID zona 4 DE MARZO - LA FAROLA - PSO. ZORRILLA - VENDE - PISO en Paseo Zorrilla; junto al Corte Ingles. L...,1990.0,TECNOCASA Pº ZORRILLA,/pro/tecnocasa-p-zorrilla/
2022-04-09,2022-04-09 16:32:40,92197489,Piso en calle Paulina Harriet; 3; Pº Zorrilla - Cuatro de Marzo; Valladolid,142.000,/inmueble/92197489/,4,102,Planta 7ª,exterior con ascensor,yes,983 281 831,Se vende piso en la Calle Paulina Harriet (junto a la Academia de Caballería; a 2 minutos del Campo Grande y del Colegio Lourdes). La ubi...,1392.16,,
2022-04-09,2022-04-09 16:32:40,96486693,Piso en paseo del Hospital Militar; 35; Pº Zorrilla - Cuatro de Marzo; Valladolid,275.000,/inmueble/96486693/,4,137,Planta 1ª,exterior con ascensor,yes,983 981 815,Totalmente reformado exterior al mismo paseo..se distribuye en 4 dormitorios todos con armarios empotrados; amplio salon; cocina amuebl...,2007.3,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:40,96336921,Piso en Esteban Daza; Pº Zorrilla - Cuatro de Marzo; Valladolid,106.500,/inmueble/96336921/,2,77,Planta 3ª,exterior sin ascensor,no,983 984 257,Piso en 4 de Marzo junto al Corte Inglés del Paseo de Zorrilla; 3º sin ascensor de 2 dormitorios reformado completamente; a estrenar; ext...,1383.12,Inmoesgueva c.b.,/pro/inmoesgueva/
2022-04-09,2022-04-09 16:32:40,97165675,Piso en calle Padre Francisco Suárez; Pº Zorrilla - Cuatro de Marzo; Valladolid,174.000,/inmueble/97165675/,4,175,Planta 1ª,exterior con ascensor,yes,983 282 793,La Casa Agency vende piso junto al Paseo de Zorrilla; a pocos minutos del centro de la ciudad. Consta de 109 metros de piso distribuidos...,994.29,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,96392121,Piso en Esteban Daza; 3; Pº Zorrilla - Cuatro de Marzo; Valladolid,103.000,/inmueble/96392121/,2,80,Planta 3ª,exterior sin ascensor,no,608 017 318,OPORTUNIDAD DE INVERSIÓN! Se vende piso en el barrio del Cuatro de Marzo; muy próximo al Corte Inglés. Está completamente reformado; alta...,1287.5,,
2022-04-09,2022-04-09 16:32:40,97124491,Piso en puente Colgante; 46; Pº Zorrilla - Cuatro de Marzo; Valladolid,238.000,/inmueble/97124491/,2,80,Planta 2ª,exterior con ascensor,yes,983 984 257,Piso completamente reformado de diseño en C/ Puente Colgante; frente a Edificio Lucense; de 2 dormitorios; amplio salón con comedor; baño...,2975.0,Inmoesgueva c.b.,/pro/inmoesgueva/
2022-04-09,2022-04-09 16:32:40,97019803,Piso en avenida de los Reyes Catolicos; 1; Pº Zorrilla - Cuatro de Marzo; Valladolid,270.000,/inmueble/97019803/,3,131,Planta 4ª,exterior con ascensor,yes,619 233 677,Se vende bonito piso totalmente exterior de 3 habitaciones; 2 baños; amplio salon comedor y cocina con office y galería..El piso cuenta...,2061.07,,
2022-04-09,2022-04-09 16:32:40,85184002,Piso en paseo de Zorrilla; Pº Zorrilla - Cuatro de Marzo; Valladolid,550.000,/inmueble/85184002/,5,210,Planta 7ª,exterior con ascensor,yes,983 982 906,Superf. 210 m²; 5 habitaciones (5 dobles); 3 baños; cocina; terraza (1; sale del salón); trastero; suelos Mármol; parquet y gres; ascenso...,2619.05,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:32:40,96947795,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,225.000,/inmueble/96947795/,3,108,Bajo,exterior sin ascensor,no,983 982 904,Preciosa vivienda; muy cerca de Paseo Zorrilla. Consta de 3 dormitorios; con armarios empotrados; 2 baños; salón; cocina equipada y estup...,2083.33,Ker 2000 inmobiliaria,/pro/ker2000inmobiliaria/
2022-04-09,2022-04-09 16:32:40,96873094,Piso en calle del Puente Colgante; Pº Zorrilla - Cuatro de Marzo; Valladolid,129.000,/inmueble/96873094/,2,68,,exterior con ascensor,yes,983 282 793,La Casa Agency ofrece piso en venta en Puente Colgante; se trata de una quinta planta con ascensor. Listo para entrar a vivir; reformado...,1897.06,La Casa Agency - Punto Paseo Zorrilla,/pro/lacasaagencypuntozorrilla/
2022-04-09,2022-04-09 16:32:40,96440036,Piso en calle Tres Amigos; Pº Zorrilla - Cuatro de Marzo; Valladolid,135.000,/inmueble/96440036/,3,81,Planta 6ª,exterior con ascensor,yes,983 982 906,Venta de vivienda en zona Pª Zorrilla; 3 dormitorios; baño; suelos parquet; calefacción gas natural; ascensor; exterior soleado; dispone...,1666.67,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:32:40,96089752,Piso en calle Padre Francisco Suárez; Pº Zorrilla - Cuatro de Marzo; Valladolid,349.000,/inmueble/96089752/,5,215,Planta 2ª,exterior con ascensor,yes,983 283 265,Gran piso en venta en la calle Padre Francisco Suárez muy próximo al Paseo Zorrilla. Vivienda que cuenta con 2 puertas de entrada; de uno...,1623.26,LLAVEOLID GESTION INMOBILIARIA,/pro/llaveolid/
2022-04-09,2022-04-09 16:32:40,97158052,Piso en GABILONDO; Pº Zorrilla - Cuatro de Marzo; Valladolid,106.000,/inmueble/97158052/,3,87,Planta 3ª,exterior con ascensor,yes,983 984 257,! oportunidad¡ piso en zona plaza de toros; 3º con ascensor; 80 m2 distribuidos en: 3 dormitorios; cocina; salón; baño y 2 terrazas; exte...,1218.39,Inmoesgueva c.b.,/pro/inmoesgueva/
2022-04-09,2022-04-09 16:32:40,96324421,Piso en camino de la Esperanza; 91; Pº Zorrilla - Cuatro de Marzo; Valladolid,150.000,/inmueble/96324421/,3,116,Planta 2ª,exterior sin ascensor,no,678 736 715,Se va a instalar ascensor. Cerca del Paseo Zorrilla. Fachada con protección urbanística. Zonas comunes 17 m2: patio y terraza.,1293.1,,
2022-04-09,2022-04-09 16:32:40,36189492,Piso en calle de Magallanes; 7; Pº Zorrilla - Cuatro de Marzo; Valladolid,150.000,/inmueble/36189492/,2,65,Planta 3ª,interior con ascensor,yes,635 894 488,Piso de 1965 mas o menos de unos 65 metros utiles con galeria cubierta nueva con climalit; reformado; calefaccion electrica; no tiene gas...,2307.69,,
2022-04-09,2022-04-09 16:32:40,96300715,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,250.000,/inmueble/96300715/,4,101,Planta 8ª,exterior con ascensor,yes,983 281 442,Fantástica vivienda al lado de la Plaza Zorrilla; muy luminosa y totalmente reformada. La vivienda está distribuida en cuatro dormitorios...,2475.25,Agcinmo,/pro/agc-inmo/
2022-04-09,2022-04-09 16:32:40,96820955,Piso en calle Vives; 2; Pº Zorrilla - Cuatro de Marzo; Valladolid,87.000,/inmueble/96820955/,3,85,Planta 4ª,exterior sin ascensor,no,669 490 193,La vivienda se distribuye en 2 dormitorios; baño; cocina; salón; recibidor; sala de estar; además de una terraza en el salón y otra en la...,1023.53,,
2022-04-09,2022-04-09 16:32:40,94848845,Piso en Pº Zorrilla - Cuatro de Marzo; Valladolid,219.000,/inmueble/94848845/,3,108,Planta 6ª,exterior con ascensor,yes,983 981 053,Piso zona centro totalmente reformado. 3 dormitorios; salon; cocina amueblada con electrodoemsticos y baño con ducha. Calefaccion central.,2027.78,Di campo agencia inmobiliaria,/pro/di-campo/
2022-04-09,2022-04-09 16:32:43,96388942,Piso en paseo de Zorrilla; 51; Pº Zorrilla - Cuatro de Marzo; Valladolid,330.000,/inmueble/96388942/,3,110,Planta 4ª,exterior con ascensor,yes,609 073 944,Se vende estupendo piso en pleno Paseo Zorrilla; zona céntrica y tranquila a escasos metros de la Plaza de Toros y El Corte Inglés. El in...,3000.0,,
2022-04-09,2022-04-09 16:32:43,96909187,Piso en calle de la Hipica; 1; Pº Zorrilla - Cuatro de Marzo; Valladolid,195.000,/inmueble/96909187/,2,95,Planta 11ª,exterior con ascensor,yes,685 830 514,Piso de dos dormitorios; con un baño y cocina puestos con todo el detalle; el salón tiene un espacio ideal para poner un estudio..Mejor...,2052.63,,
2022-04-09,2022-04-09 16:32:43,95742082,Piso en camino de la Esperanza; Pº Zorrilla - Cuatro de Marzo; Valladolid,219.000,/inmueble/95742082/,3,90,Bajo,exterior con ascensor,yes,983 984 468,"""A&M Consultora Inmobiliaria vende vivienda en Carretera de la Esperanza. Situada junto al Paseo de Zorrilla. Distribuida en 73 m2 útiles...",2433.33,A&M consultora inmobiliaria,/pro/am-consultora-inmobiliaria/
2022-04-09,2022-04-09 16:32:43,97331739,Piso en paseo de Zorrilla; 166; Pº Zorrilla - Cuatro de Marzo; Valladolid,149.900,/inmueble/97331739/,4,118,Planta 2ª,con ascensor,yes,983 981 022,REMAX Pisuerga vende este piso en buen estado en el Paseo Zorrilla..LA VIVIENDA.El piso cuenta con 118 m² construidos muy luminos...,1270.34,RE/MAX Pisuerga,/pro/remaxpisuerga/
2022-04-09,2022-04-09 16:32:43,90883856,Piso en paseo DE ZORRILLA; Pº Zorrilla - Cuatro de Marzo; Valladolid,119.900,/inmueble/90883856/,4,101,Bajo,exterior con ascensor,yes,983 981 815,Piso en planta principal; en el mismo Paseo de Zorrilla (cuatro de marzo). Tiene 77 metros útiles distribuidos en 4 dormitorios; salón; c...,1187.13,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:43,94832349,Piso en paseo del Hospital Militar; Pº Zorrilla - Cuatro de Marzo; Valladolid,275.000,/inmueble/94832349/,4,137,Planta 1ª,exterior con ascensor,yes,983 984 468,Piso que actualmente se esta reformando  buen edificio sin barreras arquitectónicas; 2 ascensores..La vivienda esta completamente reforma...,2007.3,A&M consultora inmobiliaria,/pro/am-consultora-inmobiliaria/
2022-04-09,2022-04-09 16:32:43,96287246,Piso en calle Padre Francisco Suárez; 29; Pº Zorrilla - Cuatro de Marzo; Valladolid,138.000,/inmueble/96287246/,3,89,Planta 1ª,interior con ascensor,yes,983 981 023,Se vende piso en zona Paseo Zorrilla. Dispone de tres dormitorios; cocina amueblada y baño con plato de ducha. Los dormitorios salen del...,1550.56,"iberfinca soluciones inmobiliarias, s.l.",/pro/iberfinca/
2022-04-09,2022-04-09 16:32:43,95759070,Piso en calle Álvarez Taladriz; 11; Pº Zorrilla - Cuatro de Marzo; Valladolid,187.000,/inmueble/95759070/,2,62,Planta 3ª,exterior con ascensor,yes,983 981 023,IBERFINCA SOLUCIONES INMOBILIARIAS; S. L alquila apartamento a estrenar; en Calle Álvarez Taladriz; en un conjunto residencial de viviend...,3016.13,"iberfinca soluciones inmobiliarias, s.l.",/pro/iberfinca/
2022-04-09,2022-04-09 16:32:43,31453961,Piso en calle ESTRELLA; 2; Pº Zorrilla - Cuatro de Marzo; Valladolid,158.000,/inmueble/31453961/,2,78,Bajo,exterior con ascensor,yes,983 981 815,Vivienda de construccion moderna con patio/terraza a patio de manzana que le permite tener una tranquilidad y luminosidad mayor que si fu...,2025.64,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:43,90643651,Piso en MERCEDES; 11; Pº Zorrilla - Cuatro de Marzo; Valladolid,138.500,/inmueble/90643651/,4,92,Planta 1ª,exterior con ascensor,yes,983 981 815,En al calle de la mercedes. Piso de cuatro dormitorios; salón. Terraza con vistas parciales al paseo de zorrilla en el tramo de la plaza...,1505.43,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:32:43,95759244,Piso en calle Padre Francisco Suárez; 19; Pº Zorrilla - Cuatro de Marzo; Valladolid,198.000,/inmueble/95759244/,4,130,Planta 1ª,interior con ascensor,yes,983 981 023,"""IBERFINCA SOLUCIONES INMOBILIARIAS"" vende un piso en la calle Francisco Suárez; junto al Paseo de Zorrilla; a pocos minutos del centro d...",1523.08,"iberfinca soluciones inmobiliarias, s.l.",/pro/iberfinca/
2022-04-09,2022-04-09 16:32:43,97330626,Piso en calle del Puente Colgante; 35; Pº Zorrilla - Cuatro de Marzo; Valladolid,140.000,/inmueble/97330626/,4,107,Planta 4ª,exterior con ascensor,yes,983 280 963,INMOBILIARIA ESTUDIO RONDILLA presenta una espectacular vivienda con una excelente distribución..Disfrute de una vivienda en un gran edi...,1308.41,,
2022-04-09,2022-04-09 16:32:43,97319655,Piso en calle Toreros; 19; Pº Zorrilla - Cuatro de Marzo; Valladolid,295.000,/inmueble/97319655/,4,175,Planta 7ª,con ascensor,yes,983 981 022,Piso en venta en la Calle Toreros de 4 dormitorios con garaje y trastero..Un gran un gran piso; muy soleado con un amplio salón de unos...,1685.71,RE/MAX Pisuerga,/pro/remaxpisuerga/
2022-04-09,2022-04-09 16:32:43,95005498,Piso en Francisco Suárez; 5; Pº Zorrilla - Cuatro de Marzo; Valladolid,149.000,/inmueble/95005498/,2,74,Planta 2ª,exterior con ascensor,yes,983 980 325,VIDEO INFORMATIVO: para verlo busque en youtube GRUPOSUR 23035..Les presento un bonito piso en la calle Francisco Suárez; junto Paseo del...,2013.51,Gruposur Luxury,/pro/gruposurluxury/
